product_id,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_volume_cm3
7SbxZe82YD4g,toys,427.0,15.0,17.0,14.0,3570.0
JrpQEjt4Ga6O,toys,325.0,19.0,8.0,22.0,3344.0
7LZqFKZE7qqd,toys,6800.0,65.0,25.0,25.0,40625.0
Wo11fipvb6ym,baby,195.0,15.0,11.0,12.0,1980.0
9hsRgO81MHGS,toys,575.0,17.0,7.0,14.0,1666.0
CKTiEGaIRVPU,toys,900.0,28.0,20.0,20.0,11200.0
TSoCeiCbvYVM,toys,250.0,30.0,20.0,32.0,19200.0
5EFBA7VYOItK,toys,321.0,19.0,14.0,13.0,3458.0
ElumZdd4gX8i,toys,650.0,20.0,2.0,15.0,600.0
uIPxXiNmYik5,toys,700.0,20.0,35.0,20.0,14000.0
XkdGgV5TEXZg,toys,3000.0,69.0,11.0,11.0,8349.0
BChbO4TJg6io,toys,100.0,18.0,7.0,16.0,2016.0
o0wzlENKuuPY,toys,600.0,17.0,17.0,17.0,4913.0
IP4jZKK5Dj6G,toys,250.0,22.0,14.0,11.0,3388.0
O332ZRndALYI,toys,4800.0,22.0,63.0,22.0,30492.0
E0wO0I28vexS,health_beauty,371.0,20.0,16.0,16.0,5120.0
5HS4UVb5BA1Z,toys,550.0,22.0,4.0,28.0,2464.0
EdjxdMXHqjSB,office_furniture,12775.0,37.0,65.0,36.0,86580.0
utVPLgd1LM3F,toys,200.0,16.0,2.0,11.0,352.0
lRR88G3PX3Qr,toys,550.0,70.0,8.0,30.0,16800.0
55rh1v3A5RsT,toys,100.0,16.0,6.0,11.0,1056.0
Fn9WoRGLlVH3,toys,700.0,22.0,7.0,15.0,2310.0
4xChsgAyNo2I,toys,200.0,25.0,7.0,16.0,2800.0
IJorqEKvUxeg,toys,10400.0,33.0,30.0,44.0,43560.0
1edaUIVffPFF,watches_gifts,584.0,16.0,11.0,13.0,2288.0
EqATw7CkIvaB,sports_leisure,250.0,20.0,20.0,20.0,8000.0
8SztrKzyxM3K,toys,350.0,17.0,4.0,12.0,816.0
TEYFapk8uW71,toys,500.0,23.0,8.0,15.0,2760.0
f69diPjSZpiH,toys,2600.0,60.0,15.0,15.0,13500.0
vPw3Lqv7Vdqq,toys,1000.0,26.0,23.0,23.0,13754.0
pJt5I6yrQP4g,toys,350.0,27.0,14.0,11.0,4158.0
9p1qIJDPo06E,bed_bath_table,400.0,26.0,18.0,23.0,10764.0
sCONCvmO1cEY,computers_accessories,6550.0,20.0,20.0,20.0,8000.0
lPfXIqK9DBEF,toys,250.0,40.0,4.0,30.0,4800.0
Fr3VdK2h1SEq,toys,800.0,60.0,8.0,60.0,28800.0
cNIQyQD7lRhk,toys,150.0,17.0,8.0,14.0,1904.0
C6UsEPgFUMcz,toys,1950.0,30.0,20.0,20.0,12000.0
Tmnhif9qEZ56,toys,1200.0,27.0,22.0,39.0,23166.0
ro08JPncYzLh,garden_tools,1650.0,30.0,22.0,30.0,19800.0
esWD7Wxlp3sm,toys,750.0,26.0,14.0,26.0,9464.0
6kzsO3fAg0UT,toys,1700.0,20.0,24.0,30.0,14400.0
UgkSjxoiV9Ev,toys,2600.0,50.0,10.0,30.0,15000.0
MfZGjLefxNPl,toys,200.0,30.0,4.0,40.0,4800.0
3ySbE7iHgt6B,toys,8600.0,45.0,35.0,35.0,55125.0
ZERA6htQikNZ,toys,4350.0,18.0,33.0,39.0,23166.0
H9hpystS1XKq,toys,250.0,17.0,7.0,11.0,1309.0
N0i8Xp7n4Vj8,computers_accessories,225.0,18.0,10.0,16.0,2880.0
NC6oQrQwQvei,toys,150.0,18.0,12.0,15.0,3240.0
hnvF3q1vXjmk,toys,1400.0,64.0,10.0,25.0,16000.0
9BjOYzHBsH9L,housewares,2700.0,44.0,34.0,16.0,23936.0
kY5YnabWe8A7,toys,700.0,22.0,5.0,22.0,2420.0
8ZpC5k1o6MyS,bed_bath_table,1800.0,30.0,10.0,38.0,11400.0
185Rjb6Jfv2E,toys,150.0,16.0,16.0,16.0,4096.0
rA0r94YD97un,toys,250.0,16.0,2.0,20.0,640.0
o5T2zqh1Du1l,bed_bath_table,3750.0,48.0,13.0,40.0,24960.0
hpHCXLhysZkh,toys,100.0,16.0,3.0,15.0,720.0
JUZSyxq6s6nI,toys,400.0,20.0,12.0,15.0,3600.0
tPlw2QcQOvKf,garden_tools,1800.0,37.0,22.0,40.0,32560.0
20gZ5JcJwEwM,toys,150.0,16.0,2.0,11.0,352.0
DyUOCuzEdIZl,toys,300.0,36.0,6.0,26.0,5616.0
qTxuRtSw7zhY,toys,400.0,16.0,6.0,11.0,1056.0
FiB67hfteyak,toys,1450.0,24.0,18.0,18.0,7776.0
EsjZXaqqL5SG,toys,500.0,19.0,11.0,20.0,4180.0
HdrN6JMatAo5,cool_stuff,1200.0,42.0,25.0,15.0,15750.0
n78mjFaHd5CR,toys,3000.0,46.0,11.0,29.0,14674.0
e3A7loHfJNMi,toys,400.0,30.0,10.0,30.0,9000.0
m2RPbQhiKztI,toys,1000.0,24.0,15.0,24.0,8640.0
ePyDOBUvUhLF,toys,5200.0,50.0,23.0,27.0,31050.0
Hs1Mp7a9zuOE,housewares,2350.0,29.0,34.0,16.0,15776.0
4zuxYWXo1Zct,toys,1136.0,26.0,29.0,21.0,15834.0
SvHd01qu5l81,toys,1750.0,55.0,27.0,40.0,59400.0
ZcmkLBe1zwC5,toys,490.0,20.0,18.0,16.0,5760.0
4oHf8ykPUbnJ,electronics,175.0,20.0,16.0,18.0,5760.0
sIT9McRczJ64,auto,700.0,32.0,15.0,11.0,5280.0
Kcqn7MC2IG3l,toys,225.0,17.0,14.0,13.0,3094.0
UgkSjxoiV9Ev,toys,2600.0,50.0,10.0,30.0,15000.0
1ta7G638ICGt,toys,400.0,16.0,16.0,18.0,4608.0
KwqpyCg16vLV,toys,350.0,25.0,8.0,19.0,3800.0
0KSGneoDXExa,market_place,5600.0,60.0,15.0,40.0,36000.0
fsxJTFaxzrTU,toys,167.0,16.0,12.0,13.0,2496.0
dMIjKDjvV70Y,toys,304.0,27.0,17.0,27.0,12393.0
67x8BavseUsY,toys,1250.0,32.0,18.0,32.0,18432.0
c7VTEPmXrH97,toys,2150.0,47.0,23.0,27.0,29187.0
czROIxe0W1vo,toys,285.0,17.0,10.0,13.0,2210.0
X9sl5gbsIDb6,toys,1825.0,53.0,10.0,40.0,21200.0
RFbIU9HGgsbn,toys,1643.0,16.0,8.0,12.0,1536.0
sCONCvmO1cEY,computers_accessories,6550.0,20.0,20.0,20.0,8000.0
PP5cKHUvzDD5,,600.0,35.0,35.0,15.0,18375.0
SsU0HktRwn4p,toys,2800.0,103.0,8.0,20.0,16480.0
vyJP4FBnuXfE,bed_bath_table,1625.0,34.0,24.0,24.0,19584.0
QigkXizff0DP,toys,600.0,16.0,16.0,16.0,4096.0
D27helji65vm,computers_accessories,188.0,20.0,16.0,15.0,4800.0
Ggd3U51peXoq,electronics,175.0,22.0,11.0,16.0,3872.0
kMn6qhcCHy1e,toys,166.0,22.0,7.0,14.0,2156.0
pTrK5MYzL4Ca,computers_accessories,233.0,16.0,14.0,15.0,3360.0
ekDgH7XkbERF,toys,700.0,30.0,20.0,30.0,18000.0
Gr38UGV3a3R0,auto,1850.0,55.0,6.0,55.0,18150.0
idE0uVGQwysz,toys,150.0,18.0,10.0,11.0,1980.0
VYgBHdDqe67W,toys,300.0,20.0,5.0,15.0,1500.0
FL1TUHCZNZj0,small_appliances,438.0,25.0,12.0,15.0,4500.0
FeYNA37oNXY7,watches_gifts,400.0,21.0,14.0,14.0,4116.0
HpMbJAttOmXr,toys,3500.0,36.0,25.0,21.0,18900.0
1edaUIVffPFF,watches_gifts,584.0,16.0,11.0,13.0,2288.0
AMKIgKd1s17B,health_beauty,200.0,22.0,10.0,18.0,3960.0
d7s1ONCR8psC,toys,100.0,19.0,3.0,11.0,627.0
Slw56I6njkuR,bed_bath_table,22250.0,85.0,23.0,68.0,132940.0
TmNQvjT0kjGz,toys,1000.0,32.0,12.0,26.0,9984.0
MuEfLceNJyZu,toys,3900.0,18.0,26.0,38.0,17784.0
5J7az1rwth4i,toys,250.0,16.0,2.0,20.0,640.0
JviVd50sxFpF,toys,400.0,17.0,4.0,17.0,1156.0
eEOwSgW8meoJ,toys,1450.0,41.0,40.0,13.0,21320.0
DWI07vcxaNPj,toys,3100.0,45.0,28.0,26.0,32760.0
7RmS7uoVwWNW,toys,1450.0,20.0,8.0,20.0,3200.0
pH255ZOAGs9Z,toys,330.0,45.0,6.0,18.0,4860.0
1bydLkiYzk76,toys,184.0,18.0,10.0,13.0,2340.0
X9sl5gbsIDb6,toys,1825.0,53.0,10.0,40.0,21200.0
Rtm1uWckrdIP,toys,950.0,35.0,6.0,45.0,9450.0
qKdBzmQEGR6b,toys,200.0,20.0,15.0,15.0,4500.0
EtE1YNUUjcUQ,toys,350.0,40.0,40.0,11.0,17600.0
biv80TWlCj5s,toys,667.0,30.0,14.0,16.0,6720.0
fcHm42Paecr9,toys,3900.0,20.0,15.0,30.0,9000.0
ro08JPncYzLh,garden_tools,1650.0,30.0,22.0,30.0,19800.0
HqfwH9OQKTSF,baby,300.0,68.0,7.0,13.0,6188.0
9NwzO0Pm0fDM,toys,1550.0,30.0,22.0,30.0,19800.0
8NfBg6burWaK,watches_gifts,263.0,17.0,12.0,13.0,2652.0
Fn43rroPPaVv,housewares,9950.0,31.0,61.0,31.0,58621.0
mOL0X56BS1KZ,toys,600.0,16.0,25.0,11.0,4400.0
utVPLgd1LM3F,toys,200.0,16.0,2.0,11.0,352.0
3PufGGjYCiej,books_general_interest,900.0,18.0,25.0,16.0,7200.0
VgdX8r2d5BEV,toys,200.0,16.0,2.0,11.0,352.0
wbWo4CS8RjYk,bed_bath_table,2250.0,35.0,20.0,30.0,21000.0
9NwzO0Pm0fDM,toys,1550.0,30.0,22.0,30.0,19800.0
smL8TALIzsCS,toys,300.0,18.0,18.0,18.0,5832.0
qFMTnqtVwQBU,toys,50.0,16.0,2.0,11.0,352.0
8G3cy7YsmwRw,toys,400.0,18.0,8.0,12.0,1728.0
5a3fOLvOnQ3s,toys,396.0,18.0,11.0,14.0,2772.0
ua99TuLWOUSc,market_place,175.0,17.0,10.0,19.0,3230.0
EaD5HH3QisT4,housewares,2000.0,33.0,35.0,33.0,38115.0
K1TmcFMjeFFl,toys,9800.0,86.0,8.0,40.0,27520.0
IpYPlT2iCUvG,toys,2000.0,20.0,10.0,20.0,4000.0
znQ3QIi09quu,toys,1200.0,20.0,30.0,30.0,18000.0
CdlzSJX6L7SM,toys,1050.0,100.0,5.0,11.0,5500.0
CluD8wyoVbBw,telephony,375.0,18.0,10.0,16.0,2880.0
IfiF3xz32fhG,toys,1650.0,40.0,45.0,25.0,45000.0
FZDHwwjZA6kq,toys,900.0,60.0,10.0,13.0,7800.0
lpwYFOaMn7pt,fashio_female_clothing,200.0,16.0,2.0,20.0,640.0
0pW0IKLw9f9p,toys,7550.0,60.0,20.0,29.0,34800.0
WQQP9w9yKeSc,toys,583.0,18.0,21.0,21.0,7938.0
ZWyg4uNWPHjJ,toys,250.0,16.0,2.0,11.0,352.0
3W6R7Eu22y6L,toys,114.0,19.0,16.0,17.0,5168.0
ro08JPncYzLh,garden_tools,1650.0,30.0,22.0,30.0,19800.0
0vbEvli2JYJu,toys,1383.0,50.0,10.0,40.0,20000.0
FYwSFXcDOKLA,toys,750.0,16.0,12.0,15.0,2880.0
tfK6N5cTAvez,toys,250.0,16.0,2.0,20.0,640.0
SitPMWGsmpa4,toys,450.0,20.0,20.0,20.0,8000.0
WtAWUQ3tWNcL,toys,600.0,50.0,5.0,16.0,4000.0
2X9sVYtUOoeD,toys,217.0,17.0,12.0,13.0,2652.0
TgwrwV8KV9qI,toys,300.0,18.0,9.0,14.0,2268.0
7LzWBLBgaDSQ,air_conditioning,23300.0,36.0,30.0,45.0,48600.0
2sZ4mJ31HYYa,toys,570.0,17.0,10.0,17.0,2890.0
aU11PVCdD18D,toys,750.0,69.0,11.0,11.0,8349.0
vGWMDrSZ1SdI,toys,300.0,16.0,20.0,11.0,3520.0
hoFRvSkFE7Xv,home_appliances,950.0,25.0,11.0,15.0,4125.0
oXSANnOMWjmc,toys,7700.0,60.0,20.0,29.0,34800.0
SLTlrWtcYt1m,toys,1750.0,37.0,22.0,40.0,32560.0
A7eV4h2TnTa4,toys,13150.0,35.0,45.0,35.0,55125.0
eTlPil30tvIn,toys,5950.0,20.0,30.0,80.0,48000.0
OyNjP3ysqnRA,health_beauty,1250.0,42.0,11.0,12.0,5544.0
86hqk51ow8ve,toys,1100.0,48.0,8.0,39.0,14976.0
AMKIgKd1s17B,health_beauty,200.0,22.0,10.0,18.0,3960.0
XWt9t5v5HXZ6,toys,5700.0,62.0,5.0,45.0,13950.0
rHSTHjYFnJS8,toys,9750.0,35.0,12.0,30.0,12600.0
qokqKT1Sad1C,toys,7000.0,60.0,20.0,30.0,36000.0
9XqOhSTulFCC,sports_leisure,3650.0,60.0,15.0,15.0,13500.0
Al1GHLV4kkHl,toys,800.0,39.0,12.0,17.0,7956.0
oS0fzN8J7MVD,toys,200.0,16.0,7.0,11.0,1232.0
QFTWw9VD2QzH,tablets_printing_image,300.0,26.0,3.0,26.0,2028.0
6akAQN3T6ZP4,stationery,310.0,21.0,7.0,15.0,2205.0
HuJZxg0ZSCIL,bed_bath_table,1450.0,30.0,15.0,30.0,13500.0
LXAABPW3XQVW,toys,3450.0,27.0,29.0,27.0,21141.0
BnkgnBM3v929,toys,825.0,28.0,3.0,29.0,2436.0
cg7baQksQvLG,toys,250.0,24.0,12.0,11.0,3168.0
sCONCvmO1cEY,computers_accessories,6550.0,20.0,20.0,20.0,8000.0
ScDLmil9uxJe,toys,700.0,20.0,20.0,20.0,8000.0
dxqEUpUCK25l,toys,1200.0,69.0,3.0,43.0,8901.0
mHk2Zzv4Vbuz,,100.0,16.0,6.0,11.0,1056.0
yhM1TNmnd3og,watches_gifts,400.0,16.0,2.0,20.0,640.0
7kwbwv60HFm8,health_beauty,688.0,17.0,13.0,16.0,3536.0
oLsnn56ZQd66,furniture_decor,400.0,37.0,15.0,27.0,14985.0
zKatSTLtAXMr,toys,1550.0,17.0,18.0,18.0,5508.0
j51QRzkg2gle,watches_gifts,400.0,22.0,14.0,27.0,8316.0
mjEfGczqEBtQ,toys,200.0,18.0,3.0,12.0,648.0
3hFgY14cseag,toys,5650.0,73.0,73.0,20.0,106580.0
W54mp7u3hc8N,toys,1200.0,25.0,12.0,25.0,7500.0
Llc34brRaltI,housewares,950.0,53.0,5.0,13.0,3445.0
YWxNxMu4wOKG,toys,1050.0,36.0,24.0,22.0,19008.0
yy3jZQ9TmPWK,toys,1150.0,40.0,30.0,20.0,24000.0
2bEKmt47K2Hb,toys,700.0,18.0,18.0,18.0,5832.0
qokqKT1Sad1C,toys,7000.0,60.0,20.0,30.0,36000.0
Bu3jz0WW2UvA,toys,5300.0,30.0,35.0,30.0,31500.0
M1xbu1rZHmdW,toys,3775.0,35.0,30.0,30.0,31500.0
We90zEqnJ5kf,toys,800.0,50.0,15.0,25.0,18750.0
vVww8LnHEv7r,toys,1450.0,40.0,20.0,20.0,16000.0
Ro5qbHi1n2a4,toys,300.0,30.0,20.0,20.0,12000.0
3oBl40sQGzjp,toys,207.0,17.0,12.0,13.0,2652.0
WH6jI4Oqb0bf,toys,225.0,16.0,3.0,13.0,624.0
0vaNkWb4QuHv,toys,401.0,17.0,9.0,11.0,1683.0
sXGp69dPXaUM,pet_shop,30000.0,79.0,2.0,63.0,9954.0
wdV7yJzaz3Su,toys,4338.0,17.0,12.0,14.0,2856.0
tJaHtiDfeBKm,toys,150.0,25.0,7.0,16.0,2800.0
JPJ66l1zE5Yh,toys,283.0,24.0,23.0,20.0,11040.0
nsHolwkyHfZv,toys,800.0,19.0,17.0,18.0,5814.0
O2R5AcGi1pPF,toys,250.0,25.0,15.0,25.0,9375.0
NVjeWzEnkddH,toys,1050.0,35.0,10.0,18.0,6300.0
EhsegSMhVDd3,toys,1500.0,42.0,25.0,15.0,15750.0
mB2DVlyUOY09,toys,250.0,17.0,5.0,12.0,1020.0
Lre1ZmNe9t7N,housewares,450.0,54.0,4.0,15.0,3240.0
l6sh49n0CheL,toys,2700.0,18.0,24.0,16.0,6912.0
TRh96FQ8zGvM,toys,2100.0,86.0,4.0,11.0,3784.0
mafdaSYqkdHV,toys,650.0,18.0,20.0,17.0,6120.0
a4DDxBqRuXAh,toys,300.0,22.0,5.0,15.0,1650.0
uIWMzG16Nyx7,toys,350.0,20.0,10.0,20.0,4000.0
pYxeoC7kB4BL,toys,450.0,16.0,16.0,16.0,4096.0
KwqpyCg16vLV,toys,350.0,25.0,8.0,19.0,3800.0
ugrvzXmcIuP5,toys,2750.0,16.0,36.0,36.0,20736.0
8ihEF6PBAZuF,toys,200.0,16.0,9.0,11.0,1584.0
6GOIPLoyOWRO,toys,150.0,16.0,5.0,11.0,880.0
xAU5QJnI3NSi,toys,400.0,18.0,11.0,20.0,3960.0
eY7BY1bzxllX,toys,800.0,30.0,20.0,40.0,24000.0
ZtPPpRvlNIWp,toys,600.0,20.0,30.0,30.0,18000.0
6DqxyRfaLCsD,toys,929.0,24.0,16.0,20.0,7680.0
KGHXuQ9KaPZp,baby,600.0,20.0,13.0,13.0,3380.0
HPOCq8vZi22U,office_furniture,13350.0,57.0,56.0,22.0,70224.0
rHSTHjYFnJS8,toys,9750.0,35.0,12.0,30.0,12600.0
qdpgiP67LUab,toys,4000.0,34.0,14.0,30.0,14280.0
3yk93DQoQpk3,toys,5000.0,40.0,10.0,40.0,16000.0
cNIQyQD7lRhk,toys,150.0,17.0,8.0,14.0,1904.0
3hFgY14cseag,toys,5650.0,73.0,73.0,20.0,106580.0
s7nxBfS6NnTe,bed_bath_table,800.0,25.0,5.0,25.0,3125.0
51hcemXvOlWc,perfumery,500.0,23.0,8.0,15.0,2760.0
BBs5pwxlBEvC,toys,1400.0,100.0,7.0,15.0,10500.0
7AdHMcUA45kV,toys,150.0,43.0,13.0,14.0,7826.0
EtByr6hYFH77,toys,850.0,25.0,18.0,40.0,18000.0
FSMbCwB6BEVl,toys,150.0,16.0,9.0,11.0,1584.0
OHoZUOKSkEUH,toys,483.0,17.0,11.0,13.0,2431.0
16VKqGhTBwj3,stationery,1000.0,16.0,4.0,11.0,704.0
ojKOZNiAjf83,toys,353.0,23.0,15.0,16.0,5520.0
OKSGQHSP60ne,toys,155.0,17.0,11.0,15.0,2805.0
YBrfIXfqyzY7,toys,1650.0,30.0,30.0,15.0,13500.0
KxEN8vKzxwkk,computers_accessories,525.0,23.0,11.0,16.0,4048.0
ssZQDTdv1ISb,toys,400.0,34.0,4.0,22.0,2992.0
GP5mIMKK1x8G,toys,433.0,29.0,8.0,25.0,5800.0
KvidPAEAVI5p,toys,100.0,16.0,12.0,12.0,2304.0
0eSlsvSF9ddD,toys,2900.0,40.0,8.0,40.0,12800.0
SESkOgF0nWnh,cool_stuff,1600.0,42.0,25.0,15.0,15750.0
Nfe3KW9D3aB1,toys,14950.0,77.0,20.0,53.0,81620.0
zRtWGsPGkBNx,toys,600.0,40.0,20.0,20.0,16000.0
Jxx3BrOMtFiX,toys,250.0,60.0,60.0,11.0,39600.0
qdRzLs4SKZJW,toys,1900.0,35.0,45.0,20.0,31500.0
1iLMUZGtehpn,toys,550.0,30.0,30.0,30.0,27000.0
YOSu16G3lp95,toys,500.0,19.0,12.0,14.0,3192.0
AmC7zVwdE0s9,perfumery,200.0,16.0,2.0,11.0,352.0
qmnz65fq3lSU,toys,250.0,19.0,4.0,11.0,836.0
LdHp6xShyzsN,food_drink,472.0,19.0,16.0,16.0,4864.0
Zi9DvAJMTNK7,toys,390.0,23.0,14.0,17.0,5474.0
SAOblx2mMW18,toys,450.0,20.0,15.0,25.0,7500.0
Jhcat9WVor5r,toys,1050.0,16.0,27.0,16.0,6912.0
mMADZJwrkhiM,stationery,350.0,26.0,36.0,11.0,10296.0
3FuiLuhWHrX1,toys,717.0,30.0,12.0,18.0,6480.0
EOAaGJ0oiMmN,toys,3450.0,38.0,28.0,28.0,29792.0
liUAjl6NALWl,bed_bath_table,1800.0,40.0,10.0,30.0,12000.0
0CPQNBoV9ob3,toys,4300.0,25.0,90.0,45.0,101250.0
w5mMIm9sTgV4,toys,6133.0,44.0,35.0,48.0,73920.0
8tjp9Zke4Ihe,toys,318.0,19.0,23.0,18.0,7866.0
i10BtlKMkpvy,toys,442.0,20.0,19.0,17.0,6460.0
1YhoLFNHMplb,toys,300.0,42.0,2.0,30.0,2520.0
tAiTqs6lXWG1,toys,950.0,20.0,9.0,21.0,3780.0
Pb29t2XBfP6Q,furniture_decor,700.0,35.0,4.0,30.0,4200.0
fYBAwpuby5pz,toys,4300.0,29.0,7.0,29.0,5887.0
hPxbivder7qs,toys,1720.0,30.0,19.0,13.0,7410.0
2m67LSn6k958,toys,250.0,40.0,4.0,30.0,4800.0
KGmqPGk8xh9d,toys,600.0,16.0,24.0,22.0,8448.0
Y8SSC5QMYNC2,toys,700.0,25.0,15.0,60.0,22500.0
f3wl6uS1uCFQ,toys,680.0,18.0,15.0,17.0,4590.0
PJK0PZHlnDCu,toys,2100.0,30.0,30.0,30.0,27000.0
Vbo0BsSUCw7I,toys,150.0,16.0,5.0,12.0,960.0
DXeIJE6ARr3Q,toys,2750.0,16.0,31.0,39.0,19344.0
JynJkiDDCsNR,toys,825.0,23.0,5.0,15.0,1725.0
hWN8oyEHKv6p,home_appliances,100.0,30.0,10.0,15.0,4500.0
6lptOMF6Lbf2,baby,800.0,40.0,30.0,50.0,60000.0
wP9GtrOZhHAJ,telephony,360.0,22.0,6.0,11.0,1452.0
nuF73WjvQjvq,toys,7500.0,61.0,11.0,46.0,30866.0
54pOlVzLvHwm,toys,3000.0,69.0,11.0,11.0,8349.0
QRZUjFZDGDX0,,350.0,16.0,6.0,11.0,1056.0
CSZNtvlzL6O7,toys,200.0,21.0,7.0,14.0,2058.0
bFMssPOBJiPp,office_furniture,11875.0,57.0,55.0,22.0,68970.0
kbaoSmgfO9zQ,toys,250.0,16.0,2.0,11.0,352.0
Qq58w1JJ13ud,toys,200.0,16.0,5.0,15.0,1200.0
UgkSjxoiV9Ev,toys,2600.0,50.0,10.0,30.0,15000.0
Reh3eXLIhXXM,toys,1100.0,76.0,18.0,13.0,17784.0
29SK7AZTBsas,toys,50.0,16.0,7.0,11.0,1232.0
9xv5TRs3XoVg,toys,1000.0,18.0,17.0,25.0,7650.0
IkgGn9HxKC7r,toys,550.0,21.0,12.0,20.0,5040.0
ziBmQFvlstbc,toys,300.0,16.0,12.0,20.0,3840.0
UIah81Drur0j,toys,1050.0,38.0,10.0,38.0,14440.0
6j4aO09lRz2o,toys,100.0,16.0,16.0,11.0,2816.0
9QsZGHdJFbkI,toys,800.0,30.0,15.0,15.0,6750.0
4UAMYh9afv1Q,toys,300.0,16.0,16.0,16.0,4096.0
7WcIfhLWmvg0,furniture_decor,12600.0,74.0,8.0,74.0,43808.0
akZjV5uMtTOT,toys,200.0,16.0,2.0,11.0,352.0
vPIVB9jj8zpb,pet_shop,400.0,30.0,20.0,20.0,12000.0
ZUu6bBXZ9NAT,toys,1300.0,22.0,27.0,22.0,13068.0
bl45045JCEyJ,toys,200.0,16.0,8.0,11.0,1408.0
l1LhQgdUOVBc,watches_gifts,250.0,16.0,11.0,11.0,1936.0
EO3cDZzaD0fz,toys,475.0,33.0,15.0,33.0,16335.0
imtp46SfJO65,toys,300.0,25.0,10.0,15.0,3750.0
wnz26VweLGjo,toys,30000.0,55.0,75.0,61.0,251625.0
Fdk2TxRXDOF9,furniture_decor,550.0,24.0,26.0,24.0,14976.0
DMDFjSf6cBl1,electronics,175.0,22.0,11.0,15.0,3630.0
iob3yttgEm2B,electronics,200.0,20.0,20.0,20.0,8000.0
Dpy0ivGUIZbf,toys,275.0,23.0,11.0,16.0,4048.0
c39Kv9uyK7hC,toys,100.0,16.0,5.0,11.0,880.0
5p34yHlx2OtC,toys,800.0,42.0,8.0,26.0,8736.0
v2ZwyydOM1YI,toys,1225.0,33.0,28.0,28.0,25872.0
dSJez7xaNO2s,toys,2133.0,46.0,42.0,13.0,25116.0
qDgjT36KwfcF,furniture_decor,2500.0,40.0,10.0,30.0,12000.0
jyqvHPkDKFDV,toys,567.0,26.0,12.0,26.0,8112.0
AMKIgKd1s17B,health_beauty,200.0,22.0,10.0,18.0,3960.0
0XSYYT1BT5Iv,toys,250.0,16.0,2.0,11.0,352.0
Ihzi06c6uf0X,toys,1400.0,22.0,12.0,33.0,8712.0
pXXEJfaptfew,toys,600.0,20.0,10.0,15.0,3000.0
ns2W26cddyRP,toys,500.0,16.0,11.0,11.0,1936.0
yJ6gQm1a0jSJ,toys,100.0,16.0,35.0,11.0,6160.0
CZvpVACyEgnx,toys,300.0,25.0,10.0,20.0,5000.0
oC5Myk2d0pMa,toys,30000.0,50.0,80.0,50.0,200000.0
1LoGNpatQYCz,perfumery,400.0,18.0,11.0,11.0,2178.0
GzRamzatLtUt,toys,5700.0,60.0,20.0,50.0,60000.0
y85unw4ZCrwp,toys,3350.0,24.0,30.0,21.0,15120.0
LkJZLIe0C1Tq,toys,450.0,40.0,20.0,30.0,24000.0
tVCHvQkyrQ1u,toys,650.0,27.0,13.0,17.0,5967.0
0vbEvli2JYJu,toys,1383.0,50.0,10.0,40.0,20000.0
e6HtaJ8b2Qp2,toys,150.0,18.0,3.0,16.0,864.0
Hh61P9XhdxJT,furniture_decor,2850.0,40.0,5.0,44.0,8800.0
Txae1nVVZGyq,toys,1500.0,42.0,10.0,32.0,13440.0
Ar8KJpbbLJAt,toys,850.0,25.0,16.0,23.0,9200.0
a7GwjDDa4Qa0,toys,200.0,16.0,16.0,16.0,4096.0
eg3afeqnTZNy,toys,175.0,38.0,22.0,15.0,12540.0
qiU6uljqd8aK,toys,875.0,25.0,18.0,40.0,18000.0
BaaWUXeFWSkl,toys,11450.0,45.0,35.0,45.0,70875.0
hM3tciLSO1eP,furniture_decor,600.0,60.0,7.0,14.0,5880.0
wGeVS277GIME,toys,250.0,16.0,5.0,20.0,1600.0
PQfItRcmlj1l,cool_stuff,2150.0,42.0,25.0,15.0,15750.0
bw7R2cl96E5V,toys,3450.0,43.0,18.0,22.0,17028.0
vnbAwsTium5a,bed_bath_table,600.0,63.0,15.0,28.0,26460.0
rxbw59nGUOWD,toys,100.0,19.0,3.0,11.0,627.0
Cf0ozOaWfJyb,toys,200.0,25.0,5.0,15.0,1875.0
EG4wDSpFyTth,health_beauty,250.0,22.0,10.0,18.0,3960.0
kRcgxcK8tivA,toys,2200.0,30.0,30.0,30.0,27000.0
ZUBR7Bz5pw55,toys,500.0,40.0,4.0,30.0,4800.0
vgWxxs3UCQKT,toys,1100.0,32.0,14.0,32.0,14336.0
5J7az1rwth4i,toys,250.0,16.0,2.0,20.0,640.0
L6hOpvbiwzZ2,toys,2200.0,50.0,20.0,40.0,40000.0
NsfeYmlD6FXr,health_beauty,150.0,16.0,5.0,17.0,1360.0
s284eb92Zw1i,toys,1500.0,40.0,25.0,20.0,20000.0
DH1vAsb4zM8I,,4200.0,64.0,40.0,48.0,122880.0
FB77hG7UfaiV,toys,12300.0,40.0,40.0,40.0,64000.0
HowzGOP7qKip,toys,400.0,69.0,11.0,11.0,8349.0
3En0uPplug4b,toys,125.0,16.0,11.0,14.0,2464.0
hmb2Kxrb4LXF,toys,4200.0,31.0,23.0,26.0,18538.0
QZuDcoOUcH6V,toys,850.0,28.0,12.0,22.0,7392.0
1lhV4UK6Zeej,bed_bath_table,350.0,16.0,10.0,16.0,2560.0
7xyu0SQMZd3Q,toys,1300.0,30.0,25.0,25.0,18750.0
