order_id,customer_id,customer_city,customer_state,order_purchase_timestamp,order_approved_at,order_month,total_items,unique_products,unique_sellers,product_revenue,shipping_charges,total_order_value,shipping_to_price_pct,unique_categories,main_product_category,avg_product_weight_g,avg_product_volume_cm3,payment_rows,main_payment_type,max_installments,payment_value,payment_difference,payment_match_status
0dNeSQ0HZ1zO,86GvIfX0CSgr,imbe,rs,"2018-05-14 15:18:23","2018-05-14 15:33:35",2018-05-01,1,1,1,37.84,40.84,78.68,107.93,1,toys,1600.00,4995.00,1,credit_card,6,218.95,140.27,potential_gap
037YAK9SNS94,nAx53Ulhlwro,vitoria,es,"2018-01-14 22:45:12","2018-01-16 03:51:02",2018-01-01,1,1,1,548.35,20.90,569.25,3.81,1,toys,300.00,816.00,1,wallet,1,97.99,-471.26,potential_gap
02OJQy3nWaYc,DF85rjj7eO4W,"sao paulo",sp,"2018-03-05 12:29:59","2018-03-05 13:20:29",2018-03-01,1,1,1,127.77,32.34,160.11,25.31,1,health_beauty,150.00,1360.00,1,credit_card,1,140.33,-19.78,potential_gap
0EPTjRCXRNEz,TlLLsfx7Uy1z,"sao paulo",sp,"2018-02-15 15:49:12","2018-02-15 16:06:35",2018-02-01,1,1,1,26.85,87.77,114.62,326.89,1,toys,433.00,2688.00,1,credit_card,4,7.87,-106.75,potential_gap
1o8I99bPPiSt,yaF08gxXKxGS,curitiba,pr,"2018-08-21 10:57:15","2018-08-21 14:10:27",2018-08-01,1,1,1,62.83,83.09,145.92,132.25,1,toys,350.00,2352.00,1,debit_card,1,35.88,-110.04,potential_gap
0yONiyoH58oS,o3wYhWSubEtK,segredo,rs,"2017-07-24 17:27:59","2017-07-27 10:25:24",2017-07-01,1,1,1,68.20,47.55,115.75,69.72,1,telephony,150.00,2160.00,1,wallet,1,114.26,-1.49,potential_gap
0kDQpkDDGTix,UpnZZ9UtFCRf,"mogi das cruzes",sp,"2018-01-18 00:47:48","2018-01-18 00:59:32",2018-01-01,1,1,1,139.20,17.63,156.83,12.67,1,toys,650.00,33792.00,1,credit_card,1,105.33,-51.50,potential_gap
0aVueeYw4WCc,N1iWeb2KPC0n,"bom jesus do itabapoana",rj,"2018-06-08 16:11:27","2018-06-09 02:57:38",2018-06-01,1,1,1,72.99,95.82,168.81,131.28,1,toys,725.00,4800.00,1,wallet,1,103.65,-65.16,potential_gap
1PE6rlbpEnKi,L5aJADrxzXB2,"jaragua do sul",sc,"2018-01-10 13:17:58","2018-01-12 02:33:41",2018-01-01,1,1,1,188.80,62.74,251.54,33.23,1,housewares,3500.00,34560.00,1,wallet,1,55.82,-195.72,potential_gap
16fsrZy5BmuR,fYbeRpzMpP0y,canoas,rs,"2017-10-15 21:01:13","2017-10-15 21:14:17",2017-10-01,1,1,1,53.04,191.11,244.15,360.31,1,toys,1000.00,31360.00,1,voucher,1,119.90,-124.25,potential_gap
0kA9C3rhEE5N,UXKKDH2j9qSX,"joao pessoa",pb,"2017-12-11 13:32:08","2017-12-13 13:32:13",2017-12-01,1,1,1,243.00,36.51,279.51,15.02,1,toys,150.00,2728.00,1,credit_card,1,54.61,-224.90,potential_gap
0aOFNY05zjml,Uv0h9Y82GQOs,"sao paulo",sp,"2018-08-07 20:39:45","2018-08-07 20:50:28",2018-08-01,1,1,1,55.97,50.36,106.33,89.98,1,toys,175.00,2772.00,1,credit_card,3,270.55,164.22,potential_gap
1Bg0ydTHi57t,i8AMzEyg4B2b,divinopolis,mg,"2017-07-23 14:21:11","2017-07-25 03:43:56",2017-07-01,1,1,1,53.00,38.66,91.66,72.94,1,toys,900.00,2380.00,1,wallet,1,404.43,312.77,potential_gap
0sXnOUgq3IRJ,bBZlMKbL2tOG,antunes,mg,"2017-08-16 10:08:13","2017-08-16 10:30:10",2017-08-01,1,1,1,1750.00,37.91,1787.91,2.17,1,sports_leisure,4250.00,8000.00,1,credit_card,1,149.90,-1638.01,potential_gap
0n8kl8eVC4ur,1CbM0ebJiU2m,"rio de janeiro",rj,"2018-04-17 15:53:53","2018-04-17 16:30:36",2018-04-01,1,1,1,119.48,52.64,172.12,44.06,1,furniture_decor,600.00,3536.00,1,credit_card,1,330.65,158.53,potential_gap
0ZVJeUOC856U,7SqDajfP9tu4,londrina,pr,"2018-03-27 07:58:37","2018-03-28 08:10:19",2018-03-01,1,1,1,475.00,6.87,481.87,1.45,1,toys,350.00,816.00,1,credit_card,4,39.34,-442.53,potential_gap
0YAzMn6vW9OQ,YjFOUOyfMP6P,indaiatuba,sp,"2018-06-12 13:07:34","2018-06-12 13:25:28",2018-06-01,1,1,1,157.80,47.32,205.12,29.99,1,toys,267.00,1056.00,1,debit_card,1,324.82,119.70,potential_gap
0d5tRvbcewzj,aA4bON55fNry,"sao paulo",sp,"2018-07-12 12:25:22","2018-07-12 12:35:16",2018-07-01,1,1,1,220.33,116.31,336.64,52.79,1,sports_leisure,200.00,8000.00,1,credit_card,1,156.98,-179.66,potential_gap
1oBTLa77Gmcw,fonNEIVDat1c,"mogi das cruzes",sp,"2018-01-02 02:28:40","2018-01-02 02:38:24",2018-01-01,1,1,1,720.22,41.92,762.14,5.82,1,stationery,1250.00,23088.00,1,credit_card,1,231.30,-530.84,potential_gap
0QStBmn84Nz0,Q5XG9Al5Em7I,bertioga,sp,"2017-05-02 12:54:47","2017-05-02 13:15:07",2017-05-01,1,1,1,358.80,38.45,397.25,10.72,1,toys,1500.00,10080.00,1,credit_card,4,324.55,-72.70,potential_gap
0ubndtjjMMw7,HIZIKU3ymScN,curitiba,pr,"2017-05-02 20:05:15","2017-05-03 15:10:23",2017-05-01,1,1,1,117.56,86.74,204.30,73.78,1,toys,400.00,3960.00,1,credit_card,3,41.14,-163.16,potential_gap
1NEnLzJ5dlPY,odf0mwjsbnvP,"rio do sul",sc,"2018-08-19 13:20:33","2018-08-20 11:49:54",2018-08-01,1,1,1,47.30,62.75,110.05,132.66,1,toys,2550.00,7840.00,1,credit_card,1,218.54,108.49,potential_gap
10f6xsYmR3aQ,NJejPLEVtdkn,mariana,mg,"2017-06-12 12:47:01","2017-06-12 13:10:50",2017-06-01,1,1,1,142.85,32.95,175.80,23.07,1,toys,900.00,7260.00,1,credit_card,3,387.24,211.44,potential_gap
0OY9IzF8k1ZG,dYFyE45EkEAN,"nova friburgo",rj,"2018-03-10 22:45:43","2018-03-10 23:20:21",2018-03-01,1,1,1,220.99,32.88,253.87,14.88,1,toys,850.00,2550.00,1,credit_card,10,39.50,-214.37,potential_gap
0wDS3MKYhm67,rvLOrvi16DnT,"porto alegre",rs,"2017-09-03 21:01:28","2017-09-05 04:10:32",2017-09-01,1,1,1,106.60,21.82,128.42,20.47,1,toys,297.00,3564.00,1,wallet,1,260.56,132.14,potential_gap
1B9ttDJSPMfJ,N2llSEKs6fXA,"sao goncalo do amarante",rn,"2018-06-13 15:39:55","2018-06-13 16:19:04",2018-06-01,1,1,1,24.10,33.08,57.18,137.26,1,toys,50.00,880.00,1,credit_card,10,870.69,813.51,potential_gap
1193hBEXPt7x,MqnMTtC6PzPj,olimpia,sp,"2017-02-01 21:13:54","2017-02-01 21:25:17",2017-02-01,1,1,1,112.33,87.83,200.16,78.19,1,toys,950.00,2852.00,1,credit_card,1,127.10,-73.06,potential_gap
0IThkM88BPc2,nofVPhh4Tmcj,guarulhos,sp,"2018-05-17 17:03:04","2018-05-19 02:58:54",2018-05-01,1,1,1,389.89,11.39,401.28,2.92,1,health_beauty,1188.00,3876.00,1,wallet,1,68.18,-333.10,potential_gap
0XEzVZLLOA3V,3b4tXGUyvf53,muzambinho,mg,"2018-04-10 21:38:40","2018-04-10 21:50:12",2018-04-01,1,1,1,55.55,6.87,62.42,12.37,1,toys,175.00,10143.00,1,credit_card,1,359.56,297.14,potential_gap
0DePnNn5OO0k,ypGehiJKTEBG,niteroi,rj,"2018-07-08 11:10:22","2018-07-10 17:05:42",2018-07-01,1,1,1,358.80,65.03,423.83,18.12,1,toys,2300.00,11352.00,1,credit_card,1,137.42,-286.41,potential_gap
0VXNSHTBYTbL,cEFtvOnQmwz1,guaratingueta,sp,"2017-08-03 12:17:18","2017-08-04 06:45:15",2017-08-01,1,1,1,89.87,0.34,90.21,0.38,1,toys,2700.00,6600.00,1,wallet,1,844.51,754.30,potential_gap
1exUadmzskhp,hTOvIcvhG41S,"sao paulo",sp,"2018-02-23 13:08:12","2018-02-24 02:35:46",2018-02-01,1,1,1,107.60,19.73,127.33,18.34,1,books_imported,1000.00,4356.00,1,wallet,1,165.05,37.72,potential_gap
0DPMOQobXJ7O,rbtRyIOJfjrF,"sao paulo",sp,"2018-06-06 13:17:17","2018-06-06 13:32:59",2018-06-01,1,1,1,475.60,34.33,509.93,7.22,1,toys,100.00,8000.00,1,credit_card,3,133.67,-376.26,potential_gap
0LyHxAEikVlu,wPbp7A1ON9WR,"sao paulo",sp,"2018-04-30 17:59:31","2018-05-01 05:15:08",2018-04-01,1,1,1,42.89,7.52,50.41,17.53,1,toys,350.00,6000.00,1,wallet,1,318.82,268.41,potential_gap
2vayoNxMJQc3,dJYQ6bHnBQ11,"sao paulo",sp,"2017-03-26 14:12:46","2017-03-26 14:42:15",2017-03-01,1,1,1,36.76,134.59,171.35,366.13,1,toys,600.00,10580.00,1,debit_card,1,249.31,77.96,potential_gap
2gHZiWZEk7fn,lWzYRvuVxiwb,caraguatatuba,sp,"2018-01-24 16:10:45","2018-01-24 16:39:11",2018-01-01,1,1,1,56.89,5.24,62.13,9.21,1,toys,1150.00,5832.00,1,credit_card,1,138.08,75.95,potential_gap
1WnC132Wy7ks,ZxoSgg5uJdg2,barueri,sp,"2017-08-24 19:06:43","2017-08-24 19:24:20",2017-08-01,1,1,1,28.55,33.90,62.45,118.74,1,health_beauty,200.00,3960.00,1,credit_card,4,336.06,273.61,potential_gap
2nYtGJwMbhBJ,YRzIKbYiisko,natal,rn,"2017-12-31 11:30:26","2018-01-03 04:16:39",2017-12-01,1,1,1,135.13,23.60,158.73,17.46,1,toys,300.00,1320.00,1,wallet,1,371.14,212.41,potential_gap
29noqKmSbCUr,F8fFvWpQore9,juranda,pr,"2017-03-30 19:48:12","2017-04-07 10:35:25",2017-03-01,1,1,1,89.57,2.46,92.03,2.75,1,toys,300.00,3840.00,1,wallet,1,51.26,-40.77,potential_gap
2Ne0RDhjTpXg,fDzQLwixyImK,pedreira,sp,"2018-04-05 22:07:30","2018-04-05 22:29:06",2018-04-01,1,1,1,399.20,38.63,437.83,9.68,1,toys,650.00,26250.00,1,voucher,1,183.28,-254.55,potential_gap
2WzZLRMKsnKi,v9b7tO4vfHQn,natividade,rj,"2018-04-04 12:17:04","2018-04-04 12:30:21",2018-04-01,1,1,1,465.52,50.90,516.42,10.93,1,toys,900.00,11400.00,1,credit_card,8,600.09,83.67,potential_gap
2eSYbhWBYRQr,Ir2lDknusK2r,sabara,mg,"2017-10-16 19:17:55","2017-10-17 19:14:14",2017-10-01,1,1,1,692.00,25.26,717.26,3.65,1,christmas_supplies,1900.00,52500.00,1,credit_card,1,51.54,-665.72,potential_gap
1Z8sSYTp3Nc0,TuJaj4aF2CMT,indaiatuba,sp,"2018-01-19 08:02:06","2018-01-19 08:15:41",2018-01-01,1,1,1,72.60,25.26,97.86,34.79,1,toys,488.00,4624.00,1,credit_card,5,10.84,-87.02,potential_gap
2omeCrlDnYhi,E6UIwRX4BWCL,canoas,rs,"2018-02-07 21:33:54","2018-02-07 22:35:27",2018-02-01,1,1,1,42.89,20.90,63.79,48.73,1,toys,250.00,11475.00,1,credit_card,3,656.16,592.37,potential_gap
2CjanYjq0wsM,CIilaTCpyvq9,"sao paulo",sp,"2017-07-12 14:26:37","2017-07-12 14:43:43",2017-07-01,1,1,1,6499.00,70.06,6569.06,1.08,1,toys,1200.00,4096.00,1,voucher,1,257.37,-6311.69,potential_gap
2yBLSc0FFw8j,G2M5izocnYv5,"sao paulo",sp,"2018-06-04 15:47:50","2018-06-04 16:12:21",2018-06-01,1,1,1,127.77,55.95,183.72,43.79,1,bed_bath_table,250.00,600.00,1,credit_card,3,279.98,96.26,potential_gap
21T2nWsExwlQ,9vBcIdk1N65t,"sao bernardo do campo",sp,"2018-02-11 18:47:36","2018-02-11 19:20:22",2018-02-01,1,1,1,31.46,8.24,39.70,26.19,1,toys,667.00,3360.00,1,credit_card,4,234.89,195.19,potential_gap
24PZpF7eQREt,ZXKOMfLd8c8Z,"sao vicente",sp,"2017-11-24 16:23:33","2017-11-24 20:18:34",2017-11-01,1,1,1,128.99,38.45,167.44,29.81,1,toys,1225.00,19950.00,1,credit_card,10,636.46,469.02,potential_gap
32IveJYpCkDH,YePbUJGhxTnG,"porto alegre",rs,"2018-08-16 15:53:48","2018-08-17 03:30:02",2018-08-01,1,1,1,779.90,2.18,782.08,0.28,1,toys,150.00,1512.00,1,wallet,1,125.78,-656.30,potential_gap
2rlFo5W4dJUE,9fKjij4gZBCw,"sao carlos",sp,"2017-09-18 22:17:09","2017-09-18 22:30:18",2017-09-01,1,1,1,223.51,27.20,250.71,12.17,1,sports_leisure,1032.00,4080.00,1,credit_card,1,187.06,-63.65,potential_gap
1U8dft2RPxd1,67RZl4ylkOE7,"carmo da mata",mg,"2017-07-18 13:32:25","2017-07-18 13:45:17",2017-07-01,1,1,1,104.20,38.34,142.54,36.79,1,toys,7513.00,85436.00,1,credit_card,4,14.36,-128.18,potential_gap
29bHA1EXd5tt,iTeaoeLGuLqD,"sete lagoas",mg,"2018-05-06 20:33:11","2018-05-07 10:11:27",2018-05-01,1,1,1,1899.00,6.87,1905.87,0.36,1,toys,450.00,1350.00,1,credit_card,1,73.72,-1832.15,potential_gap
2d4w9RiYz08W,oIQCMbG7e2RW,"sao paulo",sp,"2017-09-03 09:52:30","2017-09-04 10:04:57",2017-09-01,1,1,1,2799.65,34.79,2834.44,1.24,1,toys,3300.00,54000.00,1,credit_card,10,54.21,-2780.23,potential_gap
2uqFRsTMCi6N,uNeOChjMxQbR,"porto alegre",rs,"2018-08-08 14:27:15","2018-08-09 08:50:17",2018-08-01,1,1,1,22.30,65.78,88.08,294.98,1,toys,700.00,10080.00,1,credit_card,6,229.14,141.06,potential_gap
2tAOYZ8gCV8A,6g0Vf0yKSW0U,cajati,sp,"2018-04-12 10:57:34","2018-04-12 11:11:34",2018-04-01,1,1,1,509.99,50.28,560.27,9.86,1,toys,600.00,4800.00,1,credit_card,1,107.77,-452.50,potential_gap
23vMSraX8hht,EirNv4wv1Tro,"sao paulo",sp,"2018-08-07 00:13:51","2018-08-07 00:25:11",2018-08-01,1,1,1,75.90,70.54,146.44,92.94,1,health_beauty,529.00,5760.00,1,credit_card,2,567.60,421.16,potential_gap
2B57wJBiba9U,p7cjHk0p9340,petropolis,rj,"2017-12-17 23:11:18","2017-12-18 00:10:45",2017-12-01,1,1,1,125.46,20.67,146.13,16.48,1,toys,6150.00,34800.00,1,credit_card,3,190.04,43.91,potential_gap
2aXWZIxVTrYW,xG47x5lkX4Cj,sorocaba,sp,"2017-07-06 14:52:12","2017-07-06 15:03:49",2017-07-01,1,1,1,416.99,30.66,447.65,7.35,1,toys,425.00,1120.00,1,voucher,1,145.48,-302.17,potential_gap
2y7uvqQzbMly,Np8Wiv5gnD9n,joinville,sc,"2017-09-21 22:00:29","2017-09-21 22:48:18",2017-09-01,1,1,1,95.03,56.65,151.68,59.61,1,toys,1825.00,21200.00,1,credit_card,2,313.93,162.25,potential_gap
2Cg0uamhiypf,P5g6L2r8X6z4,itaquaquecetuba,sp,"2017-12-05 11:02:37","2017-12-05 11:15:26",2017-12-01,1,1,1,2899.00,32.34,2931.34,1.12,1,toys,250.00,352.00,1,credit_card,1,41.17,-2890.17,potential_gap
2zkNeXO0E7I7,ePJNW2arEDCa,"mogi mirim",sp,"2018-04-11 23:00:38","2018-04-13 12:35:29",2018-04-01,1,1,1,49.76,39.12,88.88,78.62,1,toys,400.00,2992.00,1,credit_card,2,394.96,306.08,potential_gap
2gcIPkDEKqOR,gPCSCS1adGM5,"rio de janeiro",rj,"2018-05-30 16:06:32","2018-05-30 16:16:46",2018-05-01,1,1,1,9.60,38.44,48.04,400.42,1,toys,1900.00,4096.00,1,credit_card,2,373.33,325.29,potential_gap
2qiToABelgcP,uPc66Yxchql1,"belo horizonte",mg,"2017-12-05 11:20:24","2017-12-05 11:31:32",2017-12-01,1,1,1,290.00,2.74,292.74,0.94,1,toys,3000.00,42300.00,1,credit_card,4,13.47,-279.27,potential_gap
1tmgddIoUm71,L1AquHGNa92c,"sao paulo",sp,"2017-11-17 10:26:28","2017-11-22 02:58:37",2017-11-01,1,1,1,820.00,6.08,826.08,0.74,1,toys,900.00,11960.00,1,wallet,1,368.70,-457.38,potential_gap
2ZCEsQWj8qYU,suVPsQFZToUM,"sao paulo",sp,"2018-04-27 22:31:02","2018-04-28 22:31:23",2018-04-01,1,1,1,27.70,89.48,117.18,323.03,1,sports_leisure,1550.00,4000.00,1,credit_card,4,84.90,-32.28,potential_gap
1Va0dLYwUNxQ,fTQp78WDM9Pr,mogi-guacu,sp,"2018-06-28 16:59:36","2018-06-28 17:12:04",2018-06-01,1,1,1,509.99,39.79,549.78,7.80,1,toys,1250.00,11760.00,1,credit_card,1,187.99,-361.79,potential_gap
1ufQUe446E8o,8vEIcSD0Qdq4,niteroi,rj,"2018-02-12 14:39:37","2018-02-12 14:50:49",2018-02-01,1,1,1,28.82,30.50,59.32,105.83,1,toys,1400.00,3312.00,1,credit_card,8,113.43,54.11,potential_gap
2ZAC6TVehOor,HmDYlMRSfqkO,mirandopolis,sp,"2018-08-10 20:43:30","2018-08-10 20:55:24",2018-08-01,1,1,1,101.75,4.31,106.06,4.24,1,toys,9450.00,24990.00,1,credit_card,1,102.02,-4.04,potential_gap
2URNbIoBQ34P,NUUTq6qOFU0b,joinville,sc,"2017-08-16 20:52:44","2017-08-16 22:35:31",2017-08-01,1,1,1,174.00,5.00,179.00,2.87,1,cool_stuff,1600.00,15750.00,1,credit_card,4,887.37,708.37,potential_gap
21t7K6YUGud2,usKo8rIxqpea,uberaba,mg,"2018-01-04 16:55:54","2018-01-06 02:08:32",2018-01-01,1,1,1,493.90,22.86,516.76,4.63,1,toys,1383.00,20000.00,1,wallet,1,33.96,-482.80,potential_gap
0pbZI1Lrx8cz,Onvi6vVx3ryl,campinas,sp,"2017-06-25 18:47:44","2017-06-25 19:03:03",2017-06-01,1,1,1,125.60,29.65,155.25,23.61,1,toys,1238.00,15504.00,1,credit_card,5,73.55,-81.70,potential_gap
1cQUzrdh9TUF,Y5NZxXvFXpNU,"porto alegre",rs,"2017-02-28 16:11:51","2017-03-02 03:45:19",2017-02-01,1,1,1,36.30,74.77,111.07,205.98,1,toys,1000.00,16000.00,1,wallet,1,36.50,-74.57,potential_gap
0bcWaNTpEkR7,xZehUj3MRidb,guarulhos,sp,"2017-07-26 11:46:34","2017-07-27 10:10:16",2017-07-01,1,1,1,179.40,133.52,312.92,74.43,1,toys,500.00,4608.00,1,wallet,1,100.76,-212.16,potential_gap
1aBaHmNNPiwM,JfpTgT76zqed,americana,sp,"2018-05-22 14:22:51","2018-05-22 14:34:57",2018-05-01,1,1,1,328.00,34.33,362.33,10.47,1,toys,400.00,1587.00,1,credit_card,3,132.96,-229.37,potential_gap
0Vgkpat0cZpW,n4hWpbkaTr7c,palhoca,sc,"2018-03-23 01:42:47","2018-03-23 02:47:34",2018-03-01,1,1,1,49.38,29.05,78.43,58.83,1,toys,1874.00,37544.00,1,credit_card,6,147.72,69.29,potential_gap
0Vc74lJTAvl7,lYcYzJQEqp17,petropolis,rj,"2018-05-30 13:00:03","2018-05-30 13:10:17",2018-05-01,1,1,1,2749.65,52.06,2801.71,1.89,1,toys,8850.00,31598.00,1,credit_card,10,207.97,-2593.74,potential_gap
0sFhQ9Cum94Y,UDYE2Y50Dx26,"rio de janeiro",rj,"2018-08-20 13:38:57","2018-08-20 16:10:42",2018-08-01,1,1,1,399.20,72.52,471.72,18.17,1,health_beauty,1617.00,5130.00,1,credit_card,1,79.14,-392.58,potential_gap
0ZPhutSWTn7S,fzFdiwSICQSq,"sao paulo",sp,"2018-08-22 16:42:32","2018-08-22 16:55:31",2018-08-01,1,1,1,48.65,29.31,77.96,60.25,1,costruction_tools_garden,550.00,9600.00,1,credit_card,1,435.74,357.78,potential_gap
0TOstb5AvoXi,Pwhl7UfEGx9M,"rio de janeiro",rj,"2018-05-16 10:02:45","2018-05-17 03:35:19",2018-05-01,1,1,1,113.49,58.61,172.10,51.64,1,toys,350.00,7980.00,1,wallet,1,137.80,-34.30,potential_gap
13ok6Rk8fjCj,cV2L8jexmLkf,"sao paulo",sp,"2017-08-18 16:15:26","2017-08-18 16:45:11",2017-08-01,1,1,1,695.72,61.32,757.04,8.81,1,toys,440.00,19220.00,1,credit_card,2,71.20,-685.84,potential_gap
1EYBgWIJlzUT,G2GlYNSOIVKR,lages,sc,"2018-04-24 14:31:39","2018-04-25 14:33:20",2018-04-01,1,1,1,0.85,13.33,14.18,1568.24,1,toys,1050.00,15625.00,1,credit_card,10,236.06,221.88,potential_gap
16Th6sx4Zigm,BmRTYYETo6RW,queimados,rj,"2017-06-01 20:38:54","2017-06-03 06:42:52",2017-06-01,1,1,1,181.56,70.82,252.38,39.01,1,toys,125.00,1728.00,1,wallet,1,110.67,-141.71,potential_gap
0cy2SjLRqXAn,kbqmqQkoMakt,"luis antonio",sp,"2017-09-18 14:42:38","2017-09-21 12:35:18",2017-09-01,1,1,1,22.20,28.18,50.38,126.94,1,toys,363.00,3042.00,1,credit_card,2,459.32,408.94,potential_gap
0Cbskp7MBcwR,BB8G6p65CYz7,cruzeiro,sp,"2018-04-28 22:44:32","2018-04-28 22:55:16",2018-04-01,1,1,1,153.78,28.93,182.71,18.81,1,toys,1100.00,10032.00,1,credit_card,2,65.93,-116.78,potential_gap
06pgJyMBXC1T,KoUwuL45DONo,"sao paulo",sp,"2018-05-14 10:18:53","2018-05-14 10:35:15",2018-05-01,1,1,1,491.99,34.33,526.32,6.98,1,toys,100.00,792.00,1,credit_card,2,52.91,-473.41,potential_gap
0dESEJmbYNVH,YERkUIajqLFG,tocantinopolis,to,"2017-08-26 15:00:54","2017-08-26 15:10:13",2017-08-01,1,1,1,48.99,21.98,70.97,44.87,1,toys,150.00,836.00,1,credit_card,4,317.24,246.27,potential_gap
0fU0ryaSYSIM,gGkNNt6GKBff,sorocaba,sp,"2018-04-10 11:10:46","2018-04-10 11:30:04",2018-04-01,1,1,1,16.43,22.47,38.90,136.76,1,toys,450.00,18000.00,1,credit_card,1,53.41,14.51,potential_gap
1QLuphKvKJSS,ZKZQEeDuZzv9,formosa,go,"2017-08-15 15:09:43","2017-08-17 02:45:47",2017-08-01,1,1,1,179.38,138.23,317.61,77.06,1,bed_bath_table,3500.00,23625.00,1,wallet,1,182.61,-135.00,potential_gap
01BDOOEfSVBv,hlcNehkneIwX,goiania,go,"2018-08-17 12:41:18","2018-08-17 12:50:14",2018-08-01,1,1,1,14.10,88.69,102.79,629.01,1,toys,250.00,2431.00,1,credit_card,3,196.61,93.82,potential_gap
0lrVBUGLsWDz,XyNC6GfpVH7n,curitiba,pr,"2018-06-18 22:40:19","2018-06-19 22:55:42",2018-06-01,1,1,1,159.90,48.87,208.77,30.56,1,toys,6700.00,40000.00,1,credit_card,8,251.02,42.25,potential_gap
15cTVck7cIJ1,PdoZ74H3HEPJ,paranavai,pr,"2018-03-15 09:29:49","2018-03-15 09:49:32",2018-03-01,1,1,1,45.83,6.87,52.70,14.99,1,toys,183.00,2106.00,1,credit_card,1,180.31,127.61,potential_gap
1qmEPizUlajs,V23jMpQ4A7HW,garopaba,sc,"2018-01-10 15:11:29","2018-01-12 22:08:20",2018-01-01,1,1,1,61.97,1.51,63.48,2.44,1,sports_leisure,150.00,352.00,1,credit_card,1,6.84,-56.64,potential_gap
0BGdNTUofl1x,Bq4CdKZz6h3u,"sao paulo",sp,"2017-02-19 16:46:45","2017-02-19 17:20:09",2017-02-01,1,1,1,41.58,36.07,77.65,86.75,1,toys,5300.00,15000.00,1,credit_card,4,384.50,306.85,potential_gap
1qDpdArQVDpP,DF7XUcN1GqcG,"embu das artes",sp,"2018-05-21 14:47:03","2018-05-21 16:14:48",2018-05-01,1,1,1,399.20,118.47,517.67,29.68,1,toys,900.00,8400.00,1,credit_card,4,765.20,247.53,potential_gap
0grVb2fPVZME,scUQgNTEJ5af,brasilia,df,"2017-11-12 14:33:08","2017-11-12 14:46:53",2017-11-01,1,1,1,2899.00,20.90,2919.90,0.72,1,toys,250.00,640.00,1,credit_card,2,1806.68,-1113.22,potential_gap
1AWjSR1LKzJ0,dAplZ6iI5Qmb,"belo horizonte",mg,"2018-06-14 11:29:22","2018-06-14 12:19:40",2018-06-01,1,1,1,116.10,40.18,156.28,34.61,1,construction_tools_construction,1200.00,1936.00,1,debit_card,1,181.98,25.70,potential_gap
16lJRWR9AeQq,cGfQlRrzssSo,"sao caetano do sul",sp,"2017-10-11 14:18:00","2017-10-11 14:42:32",2017-10-01,1,1,1,325.50,11.05,336.55,3.39,1,toys,800.00,4576.00,1,credit_card,2,65.47,-271.08,potential_gap
0s0eou1w9xVn,BrlXIfNuHYDd,"barra mansa",rj,"2018-03-06 19:57:26","2018-03-06 20:10:50",2018-03-01,1,1,1,16.20,62.33,78.53,384.75,1,toys,490.00,5060.00,1,credit_card,1,149.20,70.67,potential_gap
1erfceSaN24P,ulLtxy28qrHw,londrina,pr,"2018-07-19 09:36:34","2018-07-19 09:45:16",2018-07-01,1,1,1,106.74,50.91,157.65,47.70,1,toys,250.00,352.00,1,credit_card,1,28.32,-129.33,potential_gap
0oId9G3vmeWy,9KEqehdx3NgG,mesquita,rj,"2018-06-20 21:04:58","2018-06-22 03:17:18",2018-06-01,1,1,1,115.92,28.65,144.57,24.72,1,toys,1900.00,24960.00,1,wallet,1,76.52,-68.05,potential_gap
0fXZ2lQdVoV9,VeT82w21MoPX,redencao,pa,"2017-11-18 20:09:08","2017-11-21 06:39:23",2017-11-01,1,1,1,7.09,40.69,47.78,573.91,1,toys,1000.00,15750.00,1,credit_card,2,168.57,120.79,potential_gap
1dcRySZc4F8V,lnDswotQIin9,"rio de janeiro",rj,"2018-03-01 16:06:17","2018-03-01 16:40:45",2018-03-01,1,1,1,692.00,84.96,776.96,12.28,1,toys,1350.00,12000.00,1,credit_card,1,77.61,-699.35,potential_gap
0icaXQayqvJP,BYvcILVmG6bY,caucaia,ce,"2018-07-12 18:57:13","2018-07-12 19:24:00",2018-07-01,1,1,1,181.56,89.34,270.90,49.21,1,watches_gifts,200.00,1612.00,1,voucher,1,3360.66,3089.76,potential_gap
0UV9RD4YN2zl,f8l84c1umDuR,itarana,es,"2017-12-04 08:51:33","2017-12-06 02:49:59",2017-12-01,1,1,1,23.10,83.61,106.71,361.95,1,watches_gifts,269.00,2431.00,1,wallet,1,188.62,81.91,potential_gap
0EeHnxLk5Pkc,EN1Ck83AZxWh,"sao paulo",sp,"2018-02-15 12:17:49","2018-02-15 12:30:54",2018-02-01,1,1,1,347.45,72.16,419.61,20.77,1,toys,150.00,2912.00,1,credit_card,3,925.38,505.77,potential_gap
1FUO3veqAT0K,skcYyogpvJ0i,"sao paulo",sp,"2017-08-10 07:59:26","2017-08-10 08:10:14",2017-08-01,1,1,1,403.90,32.34,436.24,8.01,1,toys,200.00,1232.00,1,credit_card,2,589.92,153.68,potential_gap
0P58f9uLYjpl,kfn0a8PLmRi4,girua,rs,"2018-03-17 21:30:38","2018-03-20 03:48:52",2018-03-01,1,1,1,93.55,87.23,180.78,93.24,1,toys,4350.00,8100.00,1,wallet,1,188.47,7.69,potential_gap
