customer_id,customer_zip_code_prefix,customer_city,customer_state
LXhZsqD25N9M,82940,paulinia,sp
clkB368ByvwQ,85503,rio de janeiro,rj
v6g725MP0vp1,33805,jaragua do sul,sc
D44zyoFq5HzB,14092,dourados,ms
rauOqynFIsmY,21241,campinas,sp
R6p11xnsOpqy,95870,itajai,sc
8uR5CxiBrjIg,4702,sao paulo,sp
nhxRLAUXJFdQ,35908,pindamonhangaba,sp
zbwwi02uReAC,99495,sao paulo,sp
r3zAjtLzAvhg,57020,sao paulo,sp
OdCJZfFlbg52,16900,sao paulo,sp
yZAy2845XKp3,25560,itupeva,sp
HtLcyc6o29a4,39855,formigueiro,rs
rggqHuGsrfAS,66670,sobral,ce
JNsi6fRUCx4j,37713,rio de janeiro,rj
SrZwDO9vIfx4,36032,sao paulo,sp
yXGJ0NOHhmbG,25725,guarulhos,sp
xqeAEp1fgXKI,2670,curitiba,pr
ZnEwE1d9Xjy6,41615,sao paulo,sp
5FCiefAbJ6yB,64807,sao paulo,sp
GSd56MgjHOlf,79063,sao paulo,sp
kYPnnxy0FgG5,26315,barueri,sp
P1EX7gXwqClX,3925,sao bernardo do campo,sp
140Eq7kOLbSV,95755,guarulhos,sp
MWxzeChu5BJx,19050,belo horizonte,mg
DzBpa1Mc2BSu,79092,santa rosa,rs
jStOqoiGjp8A,22740,belo horizonte,mg
HlDycpLVAwtW,93044,cascavel,pr
TVW6AsiGH05J,88810,santa barbara d'oeste,sp
E4iX8HsI0NTy,35878,rio de janeiro,rj
GnQgoBAgpnGP,81220,rio de janeiro,rj
91wxxPkMYOV0,41610,belem,pa
fasAbKbM2I0V,29780,buriti alegre,go
K3KeTt2ycXsH,78080,piracicaba,sp
bYpDtbKkjz7u,6410,sao paulo,sp
cg9PLULBCoi3,74675,sao jose do rio preto,sp
4CX4rdTXFViH,15718,rio de janeiro,rj
rZEwDWHI8Dtt,2759,blumenau,sc
0hFhV4DVOvwZ,57160,sao paulo,sp
lY2YRE6xxuzR,54735,sao joao,pr
AqmEJbgGrBac,7784,cascavel,pr
D6RM5zv68JN0,48370,rio de janeiro,rj
EWeH4f5SvtPQ,83306,cuiaba,mt
JVltarx7FfxC,7096,campinas,sp
h3PVRZGNSERF,36404,guaxupe,mg
kfO7V3LLUBn1,72878,sao paulo,sp
P0gXz73AjcK1,29190,fortaleza,ce
HNftBcxUGflb,58031,altamira,pa
MIn6giXgKR7y,44720,contagem,mg
8SLMVJTcOUZT,1243,rio de janeiro,rj
i9VEbADvBcM4,4836,hidrolandia,ce
eEKz4WrFtSod,60730,paranavai,pr
HQuZMzVZBsaU,58540,rio de janeiro,rj
KZuGZMaQS79g,28928,chapeco,sc
7AaKmR4umzhj,17202,belo horizonte,mg
pmZ1liWqlsQe,35146,cachoeira paulista,sp
4PCMFd9Z8SS2,23550,matinhos,pr
MTLqFaN0HNpp,8753,governador valadares,mg
dH1MRWD6GxLG,3451,salvador,ba
U6sNZLA8co1C,99020,torres,rs
xnGwBGbjA35w,62940,jacarei,sp
IPHHl0wYyTYJ,81580,sao luis,ma
VMAMglGK5IS4,6753,sao paulo,sp
l8wB4Jq65Wip,68180,sao bernardo do campo,sp
kas3vmadhAJw,82120,campo mourao,pr
6zhLGG4CoMfT,4307,teodoro sampaio,sp
eJy3pOWcW9RJ,3175,natal,rn
xkm7BHjwf2wj,71065,amparo,sp
kFBwwE7UTkre,62460,franca,sp
8IUgEO0lOJDr,4608,resende,rj
LDzOYh4nGBMQ,36972,brasilia,df
ozdePz5H0OHS,72602,santos,sp
Ksoq9sKXSXRA,22776,vitoria,es
OWzci3Dhs9Wd,82920,sete lagoas,mg
Ka6BzQslx8PM,55590,paraty,rj
Sx6n5NSwXv1O,53350,duque de caxias,rj
Z4ibJPtBUtSU,70336,praia grande,sp
7hZPRqbnNZfX,24456,sao paulo,sp
M7uRmgQVLkIj,2560,maua,sp
IJMbe5Q5hc6G,36820,sao paulo,sp
n5GlUktP68ir,87270,curitiba,pr
tW3EzKlq5QML,11703,serra,es
elco1bvcz87e,89176,vicosa,mg
61JQxNfcK1IN,64059,salvador,ba
YxORo71415rh,28633,nova iguacu,rj
Fw4MS8sG98my,60730,paranavai,pr
j3DbvKWXkU4j,99070,sao jose dos campos,sp
eTvDvRlwxsSU,3064,vila velha,es
hz6Be1MEkrNO,2051,ibirite,mg
2G9M8wtKVV1N,50920,volta redonda,rj
ZQ8JXoEzsnqV,27525,candoi,pr
3QBMfYawZiIM,32606,gravatai,rs
sU8HYh07JsfP,3937,campinas,sp
xMvcEGRW3noW,88200,muriae,mg
GnsXO2h5iYJk,85067,bauru,sp
vEcbqKtwb7IY,89899,sao bernardo do campo,sp
hMabTNxImdXt,1311,carapicuiba,sp
g10Dn2lWH5xs,16013,montes claros,mg
t0g8g4yECrTC,7160,nova canaa do norte,mt
GI811e5bUcyF,7835,valenca,rj
1oXx8hjloOL4,15750,botucatu,sp
rQOxdur80uHO,87600,vinhedo,sp
WESiIsgUYtmp,58036,alem paraiba,mg
lsgEn8CgmPYq,7802,sao paulo,sp
GfhaJNnoqiIK,55820,ponta grossa,pr
YyhJbBzJeJJK,68374,uberlandia,mg
SxmUdcgAf1ta,75828,sao leopoldo,rs
9FqJgPujKoni,75132,nova iguacu,rj
I045BGM7NNzJ,71676,jacarei,sp
dELX7v4fUhoW,85906,sao paulo,sp
sfP3YZqUO4rH,13481,rio de janeiro,rj
ohS8xU5qE29J,56280,sao paulo,sp
YkxArhOabHRr,13403,amarante,pi
AJ05TloFP31t,8578,sao paulo,sp
lzLQjZ8rj2XB,26535,rio de janeiro,rj
zve9qmZZmxvD,65082,jurema,pe
zLGyZkjYVRse,30666,alto boa vista,mt
daEiHBkU1tcp,4338,sao paulo,sp
iRRrQW7jHcjc,2523,sao paulo,sp
6n459kWeFkfF,2848,mogi das cruzes,sp
mfqXGH3G0EOL,78663,sao paulo,sp
TODvtwTq1d4b,3720,rio do pires,ba
dJxUnxWjcdDr,4843,florianopolis,sc
viU6EuIUMdqi,95900,pindamonhangaba,sp
YGHCooRg1VIq,88450,sao paulo,sp
SfxJFaPtvrIk,14440,fortaleza,ce
45sxeuoohghK,5364,mesquita,rj
v4DeY0k1jGWO,8598,santo andre,sp
FrXocZGDb00w,87020,santo andre,sp
bZ4eoxmshASi,45443,sao paulo,sp
S27fddazoj0F,1243,rio de janeiro,rj
9RisUFS9RI7p,86027,guariba,sp
ZIRkpm4D3Bp4,43825,tres rios,rj
WH4o57PQ3pB5,13324,tocantins,mg
YvPs5nzSwByO,3728,curitiba,pr
exuBBIP3ryjs,13790,florianopolis,sc
Hg7UfJtSUdOf,99030,belo horizonte,mg
8DXVNPVbQCAv,2377,deputado irapuan pinheiro,ce
2b7xVe3JYQVv,7402,sao goncalo,rj
bUXi6AtWz2wb,63580,rio de janeiro,rj
8r6MHTpbYEwg,28016,santana de parnaiba,sp
GsBWHd7uzRrR,6539,colatina,es
gUvNUyGu8bAm,25940,rio de janeiro,rj
jwVRi6QIQUz9,72510,cangucu,rs
BMBa6JcR9WZG,21530,camacari,ba
BHKNqPnXZy1X,3052,barra de sao joao,rj
egeiDoBpkzhl,4703,teresopolis,rj
fPVhgDmP7o1V,19909,serrinha,ba
RWxkRS4i99fG,39404,porto alegre,rs
iImF6N40gDdn,79700,arraial do cabo,rj
x41RJPIoLOkl,49130,sao paulo,sp
j6LbZkpOO4HE,89850,suzano,sp
Lfd1XFMR2O66,60175,jarinu,sp
zcC3Ay6cl2iO,83302,cunha,sp
9QDbDKK13jzI,60190,porto alegre,rs
OvBWHakeserl,48330,cristina,mg
1obDSdyN65Xe,9445,uberlandia,mg
YVmppTnWErjc,89677,belo horizonte,mg
aK9hNuIoNGKc,35662,sao paulo,sp
YwqY7CrxGkHu,64700,atilio vivacqua,es
fiVZNWefIsJy,5009,petropolis,rj
mOyIEYCc3bwW,4122,sao paulo,sp
kQ6DpNvj2isD,99020,torres,rs
NenFE084JnkW,89850,suzano,sp
wG7SgZ0fLqvg,12530,arandu,sp
tM0Dp4nq91r0,55250,itabira,mg
NCSQ3OKSnCiQ,74170,cariacica,es
X3Oa2IiMHxXM,99400,natercia,mg
ciUvhiiKgCby,79940,porto velho,ro
4Wvn4rc9UyaK,70344,porto alegre,rs
zcnvrOiCnqWf,89052,sao carlos,sp
LBw0DzO6ni3a,76382,sao paulo,sp
1oBT5DK1G4IH,33930,rio de janeiro,rj
8WNMNFLsOAd6,68560,belo horizonte,mg
AHVqKfrTXwaN,36913,coromandel,mg
hmgsOMHGB1c6,2510,sao jose do rio preto,sp
5uNXlMwGlU4U,2247,maua,sp
hepOFYl41b5r,37815,cacapava,sp
5DmM0amBdzvI,6028,sao paulo,sp
o7RxAhB5EJrc,37545,franca,sp
x2qFqlxXMSoD,86925,santos,sp
a4EUQtcGmavh,13471,belem,pa
BujbLVWBIors,95670,sao paulo,sp
U8gS7ldvjzN5,23550,matinhos,pr
04asny7812UD,8735,colombo,pr
DIT81t9EQrtv,56220,aracruz,es
jGV0LvHDjA6r,76934,fortaleza,ce
PPa0BnFmvHdi,86730,vitoria,es
UDeVg21EJ0kr,85814,rio de janeiro,rj
LNPhV0QVCecZ,78810,mogi das cruzes,sp
d8YcW4f5J7X6,31030,rio de janeiro,rj
EuMvBpQWBppS,97050,rio grande,rs
ilzFB3ozzrKP,56395,belo horizonte,mg
41s4GFUvbdI8,21741,urai,pr
DtC11jEkI5e1,3272,barueri,sp
xQdbZw7QDJNs,55644,campo grande,ms
b9dl2bg8Yg7H,78850,sao paulo,sp
GftXxqTDkkP6,13276,nova venecia,es
wf99YpsBppr2,8571,divinopolis,mg
miVWUNWrt0nr,81260,entre-ijuis,rs
Df8mvnpBKEcH,23045,niteroi,rj
0NmWOInLcaXw,17054,lucas do rio verde,mt
8xiwXlB0Zz6m,16640,sao paulo,sp
76SVUy1UDiqn,36090,araras,sp
kgfdGfJ2XJx0,31814,bertioga,sp
CpByf1isvVTL,29051,uberlandia,mg
CKeLib3o1Fkm,2273,sao paulo,sp
hfZhIjfgckOP,67015,curitiba,pr
k9sFvXGlBACE,7991,rio de janeiro,rj
2oTwxyM55x0Y,29143,belo horizonte,mg
9TbEw7m9pLxR,89840,cacapava,sp
k9nfURluyqfY,74265,niteroi,rj
UmII97BvzpES,2118,sao paulo,sp
HeXPV9sY0Eew,95044,rio de janeiro,rj
33W8xWAAU33j,17603,salvador,ba
5dRhHt5nrzHg,83707,sao paulo,sp
S5MB9v23YQFq,37115,teresopolis,rj
cVKJxgqzRKur,73005,santa brigida,ba
pNihYb4rgYOk,19911,marilia,sp
qywcCsQrRjZj,38240,campinas,sp
JOZMUMPPlDck,22630,cabo frio,rj
myrbmeshXe5G,3046,sao paulo,sp
ek8vAeqTrpz3,90520,ruy barbosa,ba
LVEixKeket4b,25710,ibia,mg
wpKuejx7kpDi,29020,rio de janeiro,rj
3xKGkoALKWo6,72502,indaiatuba,sp
Q4Yfu46NFnXB,56512,brasilia,df
anY3oQuGhmoF,69086,niteroi,rj
qN9sgJAgFpHP,39520,corinto,mg
yGXBYMDp6U1z,68906,joinville,sc
oXsS7ym1Cs7s,16940,guarulhos,sp
RF6tUXDUxP7a,44600,rio de janeiro,rj
UHXluC5jQ8E6,87860,lajeado,rs
5dVxyn5nAdOO,86410,osasco,sp
YvVMtG3C3aWU,4437,sao leopoldo,rs
tK0VA2RythXS,28907,itaporanga,pb
RVW8Wzxx9X0Z,5019,ipero,sp
f3fRRyvMhRG8,17603,salvador,ba
dJBOVhFFuE2e,4044,sao paulo,sp
6XAdUei7i3qT,92990,sao paulo,sp
wLexqX0YWpia,45480,jeronimo monteiro,es
f9Kw3J3Xmqi3,41900,piracicaba,sp
OKPaD2qEGfRW,69906,rio de janeiro,rj
1ABNx7QHSK8f,17110,colatina,es
X5b68fK3dHtb,36580,porto alegre,rs
OZH6Pk4mO9zu,6631,rio das ostras,rj
YxMr8TWzjjbn,28143,roque gonzales,rs
a2970LMjXroM,19840,sao jose dos campos,sp
NDpeykeMhnSV,21864,ipora do oeste,sc
1WeE1MCf9CNm,4821,divinolandia de minas,mg
tkAHK2qTNr8A,3905,sao paulo,sp
elNApXxll1wl,59035,sao paulo,sp
nUMdvWlZiWjt,5424,vinhedo,sp
zQVsgB1IeBdw,65050,ribeirao das neves,mg
zIwPrCHa5bYr,24474,ourinhos,sp
72cNIIvmCsiA,3553,niteroi,rj
M28VOlyIu04y,31814,bertioga,sp
C2BCv00oulet,7786,rio branco,ac
dg8c5e7Q7sxW,2422,sumare,sp
GBxPird8oE0F,39945,sao paulo,sp
fLC3nh0oqD3E,36013,sao paulo,sp
s6ATvP9TAZ2P,79070,palmas,pr
3SEWwIlYDJOz,2363,santos,sp
iKKPFgpRz7TV,35565,ibate,sp
nBJI0g6FIazm,90040,pelotas,rs
ktbYcyDwuD6h,60050,francisco morato,sp
bHjy8eWqASLt,4649,sao paulo,sp
ax3WNVAzQuKN,93320,sao paulo,sp
2JWuYb9QaL23,7080,sao goncalo do rio abaixo,mg
STQyee8EGgVR,75390,cotia,sp
MqTq44qS3kqo,70648,sao paulo,sp
rYb4CAyTmL0K,26286,santa barbara d'oeste,sp
rkdQibNxGoI7,7111,salvador,ba
UWwlz8efpTc4,23031,itau de minas,mg
QwwuoMNvWjpR,36883,campo grande,ms
t6mpslmcDoqD,36760,montes claros,mg
L6oZ0ai1TQBF,72810,brusque,sc
b8w0xkCRQbLc,12770,limeira,sp
MydVKjV9Tckk,82620,recife,pe
DsyOJwWf4DbI,29192,rio de janeiro,rj
eLZnieOeAcdy,88123,sao jose dos campos,sp
2cLw96bsyfK3,4375,sao paulo,sp
jdkjmzMjycmy,2050,belo horizonte,mg
hoB3tgmMqAj7,89700,cascavel,pr
9L6mwDUopwob,14882,sao paulo,sp
aAiY9iloLKQc,95920,atibaia,sp
u4Nx0TA8yGPO,62190,niteroi,rj
OlU1R5olsVOI,27570,belo horizonte,mg
B0D7lBN9rukm,86430,goianesia,go
xABa6qes7Xxr,4661,patrocinio,mg
TGCIKGLgpnJp,4676,serra,es
Hm27MaM1XfdC,86027,guariba,sp
XH9n9TND6pFt,25980,campinas,sp
UqH5FJnwgX78,91450,sao paulo,sp
SWAnu3p0E5gt,36883,campo grande,ms
2Pm55QSEQoaL,5302,sao paulo,sp
vg5kA3VHhLdN,58328,bage,rs
Kxle9jHjYxH1,12607,rio de janeiro,rj
XG7hyvO5KF0s,65606,sao luis,ma
SvrGs1GyR8pS,88067,brasilia,df
DY7f8S1au0sE,58030,nova europa,sp
kBZ5QjewmcBU,6654,cruz das almas,ba
QmQvMtuo8SPK,11960,primavera,sp
aNuy22XAtzuo,8760,palmeiras,ba
kx691hYcVVWX,65042,guaira,sp
w61wpqI4Hl8f,9425,sao paulo,sp
fncrF544pa4u,5661,eldorado do sul,rs
0zKKHoMNBN7j,79785,niteroi,rj
bDwdQwJbREB9,30662,santos,sp
LmSQ0ungD22b,1215,belem,pa
tBMevTqBK4Kg,60010,belo horizonte,mg
mA64MW7QCICb,7181,primeiro de maio,pr
y2x2S856Ad9v,88790,belo horizonte,mg
pJdOYWDx24DR,7802,sao paulo,sp
nLbXjZS90ugG,68730,turmalina,mg
ROnn5XXV6UTw,95535,sao paulo,sp
PZeduaYM4z3z,3380,parauapebas,pa
QnJCFMR2AT4O,70834,brasilia,df
9iQDN0R89wFV,72595,nova ponte,mg
l0OW5Q4T3LRT,12231,vargem grande do soturno,es
zLnEgtOU0yCX,56180,marica,rj
kgQvb0NseaHd,5422,santana do livramento,rs
SMG7Ynr5y1it,2861,lima duarte,mg
BUwlBfl6hL56,2510,sao jose do rio preto,sp
24X6E3soch4p,50741,pocos de caldas,mg
3q1Bz01IShX0,4844,novo hamburgo,rs
l25uzzrUuBB9,53401,sao paulo,sp
5rj9dR5j5ouU,39314,brasilia,df
CizN3YC3GQLs,4205,rio de janeiro,rj
JRzeoXWUAcPF,4293,joao pessoa,pb
0p1j0Kbe4T9J,84174,sao paulo,sp
0wUzdeG8MBpB,89805,pouso alegre,mg
BsGMPwVG5wFI,26535,rio de janeiro,rj
FTsnW2BeTezY,17204,itamaraju,ba
CyEB0eU1VhlO,1325,jardim,ms
drriO87T1DdX,24471,taubate,sp
D9M4FwydNl0V,39530,praia grande,sp
RoixLseJMvet,4118,petrolandia,pe
6fIWOiJwk56v,3189,jau,sp
X5Ji8qJJuR2k,93048,brasilia,df
Mtl31gFm6uq2,58625,pindamonhangaba,sp
POfvpO6P55HD,29162,rio de janeiro,rj
SrxABlklxU3i,58338,nova iguacu,rj
fYK3Hj0XFKdm,6602,pato branco,pr
hl6ONcNFIgvK,23081,sao paulo,sp
BtkHg7hLI5YM,58213,trancoso,ba
kFKoPGX1utNN,11711,pirapora,mg
EyvkaeHvvPBD,99490,cansancao,ba
pw1zTwqY6op7,25956,sao carlos,sp
mfDBwLCULZlZ,13275,guarulhos,sp
Xnq2OWpHORwP,11310,palmeira das missoes,rs
1seaGQB5ROEk,29157,sao paulo,sp
9mQnxxumTuBD,5894,curitiba,pr
U0O5TTnEvjAX,83323,sao paulo,sp
ouGNj20jR8mO,50680,mogi mirim,sp
bD8MWjM8OGFz,74215,joinville,sc
oidlH2oIebQT,98980,xanxere,sc
A7zYsExEEIPh,4050,linhares,es
9ytdH8nOyU1V,2856,maringa,pr
zG1E0NsSvmnc,4607,barbacena,mg
IdIRmtYV1sZ4,36650,belo horizonte,mg
5gxZ8jgPsj9w,8342,porto alegre,rs
2lCep1NE1LlB,55890,sao paulo,sp
viJ5shBiLwAZ,77780,vitoria,es
WYtPv1OBsv6b,53403,espinosa,mg
HiJGdm9UyEZ3,63600,campinas,sp
NhQ8IsfF0aLx,59310,sao roque,sp
XP2zVhz4m5ST,25510,santa vitoria,mg
hBzk0qgUYtGZ,13202,sao joao de meriti,rj
JfqnkMEbvrKi,22245,sao sebastiao do paraiso,mg
0JVucGatAAzp,8501,jacare,sp
k0igTB2KU2rI,5177,sao sebastiao,sp
5ov8bJNx3VHN,22763,irati,pr
BiHedtdnyM7t,73340,sao goncalo,rj
DSooR3uzieUw,4470,tres coracoes,mg
Ch6oDx71x6z9,36542,sao paulo,sp
yMw65UbXKqNj,75132,nova iguacu,rj
FBLBddnIIP4S,48730,paracatu,mg
maCoUNAOYpvB,89840,cacapava,sp
wE9Ss7JJGQ57,66610,barra do choca,ba
7xClKekDdyWG,65335,florianopolis,sc
jUaawftPXlrf,20530,sao paulo,sp
kbZ62Eygx4Am,2361,ribeirao preto,sp
j9uQxvhbtlKU,59275,porto alegre,rs
upNqgpH69wT2,84435,brasilia,df
tVRjwiPdKbv8,3380,parauapebas,pa
SH5AAVs0O7hp,11015,rio de janeiro,rj
VSEpvXTPKIHo,47808,maceio,al
qqRLmlQJNzHL,4462,londrina,pr
QjUp14egIyfO,3165,sao paulo,sp
CZTmjOvveom4,58305,santos,sp
wPfO6jckJ6NB,5074,sao paulo,sp
TsyPUuRMnbSo,86803,belo horizonte,mg
Ffo7uXom9IvR,65065,sao paulo,sp
qcERxRHyp6oV,29375,sao paulo,sp
Nrskf75qmw4S,5347,porto alegre,rs
2EXsfMnMynls,25585,sao paulo,sp
BlY6v4SUkbrv,73310,belford roxo,rj
sv8i1UX2NRgV,98850,bilac,sp
0T6EaPGXo9FF,60520,sao bernardo do campo,sp
uTsuipSWwnAk,75840,sao bernardo do campo,sp
RsLlW7QxLmTh,70764,marilia,sp
8yuuzlZaX4hB,46550,sao paulo,sp
AWqMIFZt9QGB,39995,carapicuiba,sp
d9y8ca8hKvF2,30662,santos,sp
Z33KZhQu2fJU,63260,contagem,mg
rR1g7WLi3XUD,8543,sao paulo,sp
QDKRhVb1wfF6,2232,brotas,sp
5mhas9Bk6Ylp,2851,sapiranga,rs
gPoAipvIILdJ,3505,sao paulo,sp
PPT0jWHfVTkF,75901,sao paulo,sp
SdRQwjPg36R6,18070,sao paulo,sp
wds2gRy68JHv,14955,botucatu,sp
jlkRQ68grctk,23935,sao paulo,sp
BdqHmDQXna9B,54789,rio de janeiro,rj
CKmYLJstOMMm,72240,sao paulo,sp
s2Fc3xRAcl1M,30590,porto alegre,rs
MaZ4JNb78Wsf,4843,florianopolis,sc
SZEKmWEBI3hC,65046,recife,pe
IbckcjKIJHCH,27910,monte carlo,sc
7gVfqHxiYQAg,17533,monte mor,sp
YBz51lPcLqNx,17680,anaurilandia,ms
ZutsxTeqUkkC,83512,santa mariana,pr
y4kHul4pwycx,74988,barbosa ferraz,pr
VajAhFvrY1oL,67015,curitiba,pr
srGNgS7qX2yP,98958,presidente prudente,sp
BTd3oxruyy4G,25270,inhauma,mg
DALfqGT07B22,3030,aracuai,mg
w6KYkaFKpVhZ,58056,candeias,mg
ZxOs1jZC8pIc,7263,pedreiras,ma
pXsVPzFszdvh,18054,ilheus,ba
K1u91NcY18a6,79077,sao paulo,sp
Wk71ljkp15Kv,9132,francisco morato,sp
2gri8XnfbkCg,16940,guarulhos,sp
H432y7yii2b0,3636,itaguai,rj
aRuEc2sZlLNN,21630,rio de janeiro,rj
3fFAdDbc8bZI,86080,mendes,rj
25jaUZWEnGJV,89035,sao paulo,sp
nz4HwOiG5SQo,13402,sao paulo,sp
aepayAG4gNQY,58195,fernandopolis,sp
kVtjPprUCey9,76300,rio de janeiro,rj
uPn0ks1G6xFg,78663,sao paulo,sp
uPWfNAw6tK7J,87730,belem,pa
NqD8FViR9zhr,55350,santa luzia,mg
7bYOQI49Cp75,88060,sao paulo,sp
z1dSTmDMJH9q,18707,florianopolis,sc
AraG1VGRptcc,63740,sao paulo,sp
pPGVOkW6eZW2,31365,campinas,sp
bWQnMTNOsYjP,29051,uberlandia,mg
Zfc3NE5q1krA,15560,mage,rj
FWl4PrJfiQ0u,6810,santos,sp
6uUBc7x81uXy,3401,niteroi,rj
TeIc7l9B5AWc,26033,linhares,es
R132B1QMPwch,35878,rio de janeiro,rj
RWEFbqzzfpxi,90550,belo horizonte,mg
o2VVinGpSvCX,4288,teresopolis,rj
P65WozFrHovU,3505,sao paulo,sp
LPm797aV8v3N,18108,belo horizonte,mg
t3rKukqEhjZ4,72338,porto alegre,rs
lHPkx6loMoYl,31930,piracicaba,sp
OGynlKQiksHs,97770,sao paulo,sp
RzwoQNJirTn1,36913,coromandel,mg
fciYNDgUW0c1,5543,tiangua,ce
O12X1CWuwxFm,14784,belo horizonte,mg
ey8GzmcxKfS3,3195,mirassol,sp
qgbrz5hKlliS,1015,sao jose do barreiro,sp
nK9EmrIBRisI,59037,sao bernardo do campo,sp
u5patmGHCZQW,3691,andira,pr
xREK7htIa1wB,95315,sao gabriel,rs
8QAlbdcGWyng,54360,itapetininga,sp
coVanJutzCun,5449,governador celso ramos,sc
2ihZ8ToWgNlI,3185,florianopolis,sc
xPJNd1w1cIyt,89163,praia grande,sp
gVbXea1gY3Ea,11446,carapicuiba,sp
eSvuc3EOyne7,8571,divinopolis,mg
2m6C1lfh3qF0,37400,sao paulo,sp
vVKFF84cJyBq,80420,rancharia,sp
Od3kaLFKDiaS,55036,penedo,rj
BOEIfszgGYam,28922,maringa,pr
7cZlmINTKutq,66035,rio de janeiro,rj
YnVkkvPsczfw,44180,rio de janeiro,rj
43SUvwANeGaX,74840,janauba,mg
YNlIzcmgLldE,88504,brasilia,df
1VmUXi1CMpOh,45810,sao paulo,sp
JmSj9tP7PhDS,15014,sao borja,rs
Mf7TL0K8uPRc,55870,birigui,sp
KAqIrlrn21mJ,81900,sao sebastiao,sp
epVFNACm5VSC,36606,sao paulo,sp
6P8s4Vb46OQY,12820,uruguaiana,rs
WMoJaEQpm61G,58115,sao paulo,sp
TORgQvQQwA5Y,74375,guarulhos,sp
3Ru2leLY2RDi,58225,piraju,sp
fRIahQPjHeW8,76465,santos,sp
yZlZ6oc2PBZo,38840,sao paulo,sp
JRracCd1oxv5,24421,sao paulo,sp
4AH51UKEk5dX,36455,alfenas,mg
U6RCh8i3IBmR,53020,sao paulo,sp
HOeFvFJ5OZEi,78237,campinas,sp
byvY9omchlNl,58103,sao paulo,sp
Em9PVKAEAelM,35495,carapicuiba,sp
CoHoMVwgsS30,69460,sao paulo,sp
EYAX2RDdAKAK,2185,jundiai,sp
IWymymFtPns6,1009,sao paulo,sp
6Bxf74beOFP1,4120,salvador,ba
EncEiyyEzb63,37530,brasilia,df
WAmf7tglJzC7,71065,amparo,sp
a6Gpi0aebYud,13044,niteroi,rj
qB3O4vuDiDw7,44094,curitiba,pr
NyqwAFK6aC3X,82820,caxias,ma
zjxQWJznMOaD,20725,santa monica,pr
LUC0WLJbI0oi,5086,santo anastacio,sp
HtzbMVXltYBs,93310,sao paulo,sp
CozEM0RKCJd1,18602,sorocaba,sp
IJ5IcLI9kP4l,44550,sao paulo,sp
foqyugncyNFD,1137,belo horizonte,mg
mGhpbFH2O4sM,62910,guarulhos,sp
hmGwwddTkl5J,88701,coroados,sp
IAZiVIywtKQI,13332,nova iguacu,rj
erLM5CC1cQzJ,1205,sao jose dos pinhais,pr
zGISsOu4ZptT,16309,una,ba
mkE5lKy4zMeh,9726,belo horizonte,mg
NvymfETpdT0g,84604,bage,rs
DKf0yt4l665b,1228,campinas,sp
Gho0C0KCGLou,39340,rio de janeiro,rj
PmmqzAhzX4sN,18075,santo andre,sp
KRKfsnUNaDQS,6764,jequie,ba
AXOHp9IabIFc,4524,fortaleza,ce
mjtksB6AkVZN,60543,petropolis,rj
mWAVtoYbKx4m,70722,aparecida de goiania,go
LfrWYFdoUuf4,32430,barueri,sp
V2s7IUTJ6fL2,57311,quilombo,sc
twZStiKN1RMr,39830,sorocaba,sp
S67JlfhgdoAm,45662,sao paulo,sp
fEFB8EbaEUGV,65465,terra rica,pr
akQlm7xrL27Y,12324,araruama,rj
3NTyqlJNuxmX,96210,ribeirao pires,sp
pMiBuSfhsKgv,13413,sao paulo,sp
YVn4jrkZCssk,26572,peruibe,sp
ucWwokvNLJpE,11082,rio de janeiro,rj
NBkHAFgHuRsH,81810,juiz de fora,mg
B7ElYNG8SGLP,4161,uberlandia,mg
dcWpPNXzWvwU,37014,catalao,go
BjGj4JG7Qe1H,58430,sao paulo,sp
dk2fPTan6In8,58320,porto alegre,rs
4NjSSWqWhFLr,88509,sao paulo,sp
IwBJsFjnhG26,74912,betim,mg
Tfig2SvW6xC1,5028,aguia branca,es
XjgmbuDuQmVJ,13065,taubate,sp
GjqLw77XAR8L,35277,franco da rocha,sp
n0FfPyA5HNDf,78120,cataguases,mg
lcme6k4pXhLC,4775,porto alegre,rs
hikPIDlDUf4W,78435,guarulhos,sp
O5AVVx0dz6tp,13495,erval grande,rs
wjCl8oQyhLEZ,60833,fazenda rio grande,pr
kpRu8Z8juyw1,6147,visconde do rio branco,mg
daEkc1UJ4ThS,27536,cotia,sp
lugk0SOJeVYr,81315,rio de janeiro,rj
MuzKiIP1JarR,39780,belo horizonte,mg
YnmxeeoOxNaR,3710,belo horizonte,mg
ZxnpBtEOOpTm,13971,monte alto,sp
P64NGWyj6f9d,78280,jaboticabal,sp
jghNOlVf0ArU,1305,guaratingueta,sp
kaOdr3L7H9di,23565,garanhuns,pe
WRHZCFjhtmXN,5454,sao paulo,sp
zHjZIdY4Pt7W,39363,primavera do leste,mt
YSyVEegPDyxr,4144,florianopolis,sc
fEaEAAdbNTJq,7025,sao paulo,sp
Nj8auIooSqjL,2842,nova friburgo,rj
xSYoZ0ifHLDN,13605,belo horizonte,mg
IWpR0yt5ADP1,29165,sao paulo,sp
tVpYMGItTRhc,11446,carapicuiba,sp
bXTfRDcfEUJy,98958,presidente prudente,sp
IjM59OtsZrfP,4308,rio de janeiro,rj
9mmXzxmQL8Vt,22011,petrolina,pe
f6KwEPGF1is9,4308,rio de janeiro,rj
